1719792000000,0.80140000,0.81710000,0.79690000,0.80990000,544456.50000000,1719806399999,440145.61060000,638,266596.90000000,215476.48124000,0
1719806400000,0.80980000,0.81050000,0.80330000,0.80610000,304035.50000000,1719820799999,245316.40569000,519,161899.90000000,130612.64957000,0
1719820800000,0.80640000,0.80710000,0.78980000,0.79170000,489032.80000000,1719835199999,390668.32295000,1954,297795.90000000,237772.72224000,0
1719835200000,0.79220000,0.79490000,0.78220000,0.78590000,628835.70000000,1719849599999,495478.35698000,1456,344139.00000000,271022.08768000,0
1719849600000,0.78660000,0.80070000,0.78400000,0.79440000,573228.00000000,1719863999999,454721.45587000,1921,310207.70000000,246069.79575000,0
1719864000000,0.79420000,0.79560000,0.77660000,0.77950000,393485.60000000,1719878399999,309043.55778000,1131,236926.00000000,186159.12649000,0
1719878400000,0.77900000,0.78400000,0.77460000,0.78050000,343119.60000000,1719892799999,267091.41511000,655,194894.20000000,151619.45977000,0
1719892800000,0.78070000,0.78390000,0.77230000,0.77380000,332792.30000000,1719907199999,259105.29126000,984,196295.40000000,152797.96642000,0
1719907200000,0.77330000,0.78050000,0.77130000,0.77930000,408944.00000000,1719921599999,317216.92671000,1732,234893.10000000,182131.33770000,0
1719921600000,0.77950000,0.78500000,0.77190000,0.77690000,642052.80000000,1719935999999,499698.09585000,1050,328925.90000000,256010.47043000,0
1719936000000,0.77690000,0.78370000,0.77300000,0.78020000,479945.70000000,1719950399999,373506.40729000,994,288540.60000000,224537.62187000,0
1719950400000,0.77990000,0.78300000,0.77690000,0.78230000,238219.70000000,1719964799999,185776.22080000,876,152770.40000000,119099.98608000,0
1719964800000,0.78250000,0.78810000,0.76140000,0.76890000,645122.50000000,1719979199999,499582.90746000,1327,363870.70000000,281820.02333000,0
1719979200000,0.76810000,0.77750000,0.76400000,0.77340000,534268.10000000,1719993599999,412245.93518000,1012,317238.70000000,244589.29381000,0
1719993600000,0.77300000,0.77690000,0.75530000,0.76930000,1072861.00000000,1720007999999,824544.79791000,1939,607693.80000000,467072.33582000,0
1720008000000,0.76890000,0.77250000,0.76000000,0.77010000,1309814.20000000,1720022399999,1004669.61185000,1943,757734.00000000,581002.28085000,0
1720022400000,0.76970000,0.77260000,0.75110000,0.75480000,973047.60000000,1720036799999,742025.69400000,1594,526311.80000000,401312.13073000,0
1720036800000,0.75600000,0.76500000,0.74990000,0.76330000,568749.10000000,1720051199999,430672.56248000,666,315615.10000000,239074.85643000,0
1720051200000,0.76330000,0.76710000,0.72200000,0.74050000,881060.80000000,1720065599999,655176.90889000,2239,479928.10000000,356893.40903000,0
1720065600000,0.74010000,0.74310000,0.72490000,0.72770000,329818.70000000,1720079999999,242890.94080000,762,202959.70000000,149518.15866000,0
1720080000000,0.72700000,0.73030000,0.70000000,0.72120000,748506.80000000,1720094399999,540169.30647000,1548,433085.00000000,312785.35605000,0
1720094400000,0.72060000,0.72110000,0.69880000,0.71720000,1627851.90000000,1720108799999,1156386.20736000,2749,875766.90000000,622086.65956000,0
1720108800000,0.71750000,0.71780000,0.70950000,0.71020000,838135.70000000,1720123199999,598151.55626000,1457,472482.60000000,337086.47731000,0
1720123200000,0.71010000,0.71880000,0.66980000,0.67770000,565312.70000000,1720137599999,398346.64403000,1363,307917.50000000,217183.37121000,0
1720137600000,0.67830000,0.68010000,0.56540000,0.59100000,1225026.20000000,1720151999999,753391.33610000,3837,587468.10000000,360942.26250000,0
1720152000000,0.58960000,0.60970000,0.57300000,0.60090000,2043712.00000000,1720166399999,1218696.82330000,4303,1119555.30000000,667663.83355000,0
1720166400000,0.60090000,0.62030000,0.58770000,0.61900000,872578.70000000,1720180799999,529156.31607000,2117,485953.50000000,294775.70172000,0
1720180800000,0.61920000,0.62930000,0.61170000,0.62680000,1828248.90000000,1720195199999,1133009.32944000,2882,973876.50000000,603378.93526000,0
1720195200000,0.62700000,0.63300000,0.62130000,0.62320000,1445964.10000000,1720209599999,905748.32911000,1725,738785.20000000,462685.45924000,0
1720209600000,0.62320000,0.62730000,0.61940000,0.62250000,1243964.80000000,1720223999999,775506.88403000,2248,691150.90000000,430678.57239000,0
1720224000000,0.62240000,0.63840000,0.61390000,0.62000000,1264555.50000000,1720238399999,788109.98626000,1103,639084.50000000,398246.32915000,0
1720238400000,0.61960000,0.63500000,0.61540000,0.62960000,772318.30000000,1720252799999,481274.80944000,1146,404592.50000000,252264.17820000,0
1720252800000,0.62930000,0.63610000,0.62330000,0.63490000,957328.80000000,1720267199999,602371.09268000,1204,529027.00000000,332949.50615000,0
1720267200000,0.63450000,0.66530000,0.63060000,0.66140000,1719457.60000000,1720281599999,1110392.91050000,2424,882844.00000000,569914.06361000,0
1720281600000,0.66140000,0.69780000,0.65980000,0.69080000,2011552.00000000,1720295999999,1377990.70716000,4140,899147.80000000,615814.37095000,0
1720296000000,0.69090000,0.69820000,0.68720000,0.69370000,769549.40000000,1720310399999,533410.00369000,1223,366353.50000000,253970.98994000,0
1720310400000,0.69310000,0.69840000,0.67850000,0.69510000,891769.30000000,1720324799999,614576.83580000,1581,417574.10000000,287715.96844000,0
1720324800000,0.69540000,0.69560000,0.67730000,0.68260000,917178.20000000,1720339199999,629950.19502000,1766,439874.90000000,302098.78251000,0
1720339200000,0.68280000,0.69060000,0.67970000,0.68830000,551726.70000000,1720353599999,378036.34335000,1421,266505.10000000,182555.15299000,0
1720353600000,0.68840000,0.69680000,0.66160000,0.67380000,1192848.90000000,1720367999999,808853.87014000,3913,651844.30000000,441630.53157000,0
1720368000000,0.67400000,0.68760000,0.67090000,0.67490000,739255.20000000,1720382399999,503960.73958000,1401,373098.20000000,254177.91121000,0
1720382400000,0.67580000,0.67800000,0.64920000,0.65060000,1049032.90000000,1720396799999,691966.22979000,1741,616940.90000000,406847.19758000,0
