1709251200000,1.94500000,1.99720000,1.94500000,1.97810000,204059.20000000,1709265599999,403369.60014000,875,127088.00000000,251050.61959000,0
1709265600000,1.97720000,1.99140000,1.96560000,1.97050000,88471.90000000,1709279999999,175024.62533000,358,36147.20000000,71594.80769000,0
1709280000000,1.97170000,2.01400000,1.96370000,1.97980000,199514.60000000,1709294399999,397666.66086000,680,83159.50000000,165846.44090000,0
1709294400000,1.97770000,1.99690000,1.94150000,1.94150000,274512.40000000,1709308799999,543458.46267000,1027,171925.80000000,340340.38804000,0
1709308800000,1.94870000,1.98230000,1.94220000,1.97730000,162236.90000000,1709323199999,319349.78626000,624,54462.80000000,107151.60746000,0
1709323200000,1.97980000,1.99650000,1.96850000,1.98860000,122992.30000000,1709337599999,244281.24202000,431,44127.30000000,87795.71881000,0
1709337600000,1.98880000,1.99800000,1.95400000,1.99530000,211566.10000000,1709351999999,418917.22030000,815,99617.20000000,197635.35388000,0
1709352000000,1.99580000,2.00140000,1.96460000,1.99000000,137728.10000000,1709366399999,273804.11516000,624,74315.70000000,148059.13994000,0
1709366400000,1.99000000,1.99010000,1.95760000,1.96250000,135888.30000000,1709380799999,268386.05549000,626,57606.50000000,113952.42155000,0
1709380800000,1.96250000,1.99400000,1.96060000,1.97060000,238577.80000000,1709395199999,472331.67806000,834,147805.60000000,292866.54224000,0
1709395200000,1.97070000,2.00990000,1.96910000,2.00880000,258694.60000000,1709409599999,515467.45135000,747,174070.70000000,347295.32459000,0
1709409600000,2.01000000,2.02630000,1.98840000,2.02630000,231597.10000000,1709423999999,465743.69073000,769,169742.30000000,341627.77332000,0
1709424000000,2.02550000,2.13310000,2.01370000,2.12720000,539110.20000000,1709438399999,1121388.90730000,2050,318750.60000000,662726.38801000,0
1709438400000,2.12440000,2.19260000,1.86000000,2.03860000,680367.10000000,1709452799999,1436948.30914000,2928,320472.30000000,676143.72398000,0
1709452800000,2.04840000,2.08970000,2.01520000,2.08830000,292650.80000000,1709467199999,600485.64025000,1132,172533.00000000,354364.89788000,0
1709467200000,2.09170000,2.11110000,2.05310000,2.06550000,213160.00000000,1709481599999,442016.96157000,853,107654.00000000,223239.92265000,0
1709481600000,2.06450000,2.09590000,2.05040000,2.07150000,239085.60000000,1709495999999,496484.98544000,833,109436.50000000,227251.63299000,0
1709496000000,2.07550000,2.07570000,2.03140000,2.04770000,141275.80000000,1709510399999,291218.04288000,620,68940.20000000,142137.43773000,0
1709510400000,2.04500000,2.07140000,1.97930000,1.99270000,346374.60000000,1709524799999,702385.27628000,1195,139527.50000000,283938.93614000,0
1709524800000,1.99240000,2.02990000,1.97810000,2.02710000,224271.50000000,1709539199999,449338.99576000,689,152445.90000000,305414.56965000,0
1709539200000,2.02670000,2.04510000,2.00170000,2.00920000,209886.00000000,1709553599999,425249.10372000,962,84290.60000000,170900.93326000,0
1709553600000,2.00560000,2.01680000,1.97150000,2.00900000,273664.60000000,1709567999999,546599.91956000,1024,122506.80000000,244685.95843000,0
1709568000000,2.00950000,2.01080000,1.92170000,1.98030000,286587.80000000,1709582399999,564693.14634000,1169,161926.50000000,318713.54269000,0
1709582400000,1.98430000,1.99440000,1.96550000,1.98430000,115754.00000000,1709596799999,229392.92683000,424,44431.90000000,88195.54185000,0
1709596800000,1.98390000,2.00470000,1.92720000,2.00470000,381229.40000000,1709611199999,751294.35784000,1324,158483.30000000,311869.31693000,0
1709611200000,2.00510000,2.17860000,2.00500000,2.09260000,951200.20000000,1709625599999,1992062.63994000,3942,622421.00000000,1305301.54450000,0
1709625600000,2.08940000,2.14930000,2.06280000,2.13520000,539021.20000000,1709639999999,1139381.29157000,1788,197922.80000000,419060.47293000,0
1709640000000,2.13920000,2.17490000,2.04900000,2.11750000,498591.40000000,1709654399999,1057676.07638000,1697,201843.60000000,429015.65685000,0
1709654400000,2.11600000,2.12970000,1.76040000,1.88460000,273965.20000000,1709668799999,560771.18986000,1551,133236.40000000,273034.66701000,0
1709668800000,1.88460000,1.97910000,1.84270000,1.96650000,278307.30000000,1709683199999,537583.66596000,1867,156605.70000000,302537.30604000,0
1709683200000,1.96900000,2.01250000,1.92400000,1.94740000,269202.20000000,1709697599999,529535.97583000,1095,102313.20000000,201202.06789000,0
1709697600000,1.94900000,2.08420000,1.94810000,2.08280000,537859.90000000,1709711999999,1093308.23137000,2278,326250.90000000,663066.70427000,0
