1714521600000,1.02070000,1.02500000,1.00110000,1.02190000,1306014.00000000,1714535999999,1322289.04910000,1568,660345.80000000,668400.99936000,0
1714536000000,1.02200000,1.03980000,0.98470000,0.99220000,1415706.70000000,1714550399999,1435964.57497000,2269,718675.50000000,728887.08655000,0
1714550400000,0.99240000,1.01870000,0.96900000,1.01870000,1465961.80000000,1714564799999,1461295.14481000,1970,753612.50000000,750734.87208000,0
1714564800000,1.01830000,1.03890000,1.00150000,1.01380000,1482541.60000000,1714579199999,1512923.82557000,2277,766923.10000000,782426.88048000,0
1714579200000,1.01220000,1.05620000,1.00180000,1.01780000,3582120.00000000,1714593599999,3693390.49474000,3152,1898102.00000000,1957010.04901000,0
1714593600000,1.01850000,1.03500000,1.01010000,1.02840000,905921.50000000,1714607999999,927065.96108000,1592,570692.30000000,584036.43503000,0
1714608000000,1.02800000,1.03320000,1.00340000,1.01270000,1065087.70000000,1714622399999,1082927.55586000,881,550148.00000000,559262.03126000,0
1714622400000,1.01310000,1.01650000,0.99570000,1.00780000,828952.20000000,1714636799999,833634.54754000,1031,432208.00000000,434440.97152000,0
1714636800000,1.00810000,1.03750000,1.00810000,1.03350000,606208.00000000,1714651199999,622887.04071000,736,320510.00000000,329259.00175000,0
1714651200000,1.03360000,1.04060000,1.01500000,1.03440000,1645406.60000000,1714665599999,1695778.01348000,2190,889974.10000000,917444.26627000,0
1714665600000,1.03570000,1.03730000,1.02170000,1.02760000,1152626.60000000,1714679999999,1187256.90402000,1493,598453.20000000,616243.68228000,0
1714680000000,1.02710000,1.04080000,1.01720000,1.02850000,1380964.00000000,1714694399999,1424260.48185000,1477,706573.10000000,728682.56499000,0
1714694400000,1.02850000,1.05300000,1.02400000,1.04140000,698850.10000000,1714708799999,727416.85887000,656,335457.70000000,349133.26307000,0
1714708800000,1.04160000,1.04410000,1.01860000,1.02040000,544359.60000000,1714723199999,560901.89469000,732,279365.30000000,287837.39186000,0
1714723200000,1.02020000,1.03340000,1.01690000,1.01990000,995864.80000000,1714737599999,1018963.20997000,2103,515465.30000000,527268.27915000,0
1714737600000,1.01980000,1.06580000,1.01800000,1.06240000,1569849.40000000,1714751999999,1641233.79376000,2129,798852.50000000,834987.37942000,0
1714752000000,1.06230000,1.07710000,1.05620000,1.06350000,1001849.90000000,1714766399999,1068596.92438000,1260,531505.40000000,566805.74459000,0
1714766400000,1.06310000,1.07680000,1.06160000,1.06540000,755973.60000000,1714780799999,809135.69430000,737,374780.70000000,401013.45248000,0
1714780800000,1.06560000,1.07760000,1.05720000,1.06500000,661790.10000000,1714795199999,705341.68322000,620,323844.90000000,345137.38287000,0
1714795200000,1.06500000,1.07160000,1.06010000,1.06070000,567892.90000000,1714809599999,605347.88959000,821,301031.10000000,320801.37265000,0
1714809600000,1.06060000,1.08580000,1.06010000,1.07070000,908475.00000000,1714823999999,974445.45872000,1179,467640.50000000,501436.47798000,0
1714824000000,1.06900000,1.08020000,1.06120000,1.06850000,954391.50000000,1714838399999,1021019.67142000,1253,472581.10000000,505478.18107000,0
1714838400000,1.06860000,1.07630000,1.06270000,1.07620000,558001.20000000,1714852799999,596418.49718000,1034,292565.40000000,312645.91163000,0
1714852800000,1.07590000,1.07940000,1.05980000,1.06150000,379158.70000000,1714867199999,405245.97873000,525,186821.90000000,199655.74926000,0
1714867200000,1.06160000,1.06320000,1.03750000,1.04430000,1043288.50000000,1714881599999,1093003.22653000,950,532363.80000000,557512.66874000,0
1714881600000,1.04480000,1.04990000,1.03460000,1.04750000,439125.10000000,1714895999999,457997.61914000,449,228249.70000000,237990.72414000,0
1714896000000,1.04680000,1.06250000,1.04580000,1.05480000,610343.20000000,1714910399999,643186.57994000,914,318629.40000000,335706.98311000,0
1714910400000,1.05400000,1.09060000,1.04540000,1.08700000,1046895.20000000,1714924799999,1116799.12550000,1660,553463.70000000,590282.42862000,0
1714924800000,1.08650000,1.09490000,1.06850000,1.07650000,817997.60000000,1714939199999,886350.20517000,1425,416443.60000000,451205.82924000,0
1714939200000,1.07560000,1.07780000,1.06640000,1.07060000,423675.20000000,1714953599999,453825.30647000,640,222092.80000000,237853.45767000,0
1714953600000,1.07080000,1.08670000,1.06750000,1.07130000,568738.40000000,1714967999999,613419.05297000,918,290810.80000000,313622.84796000,0
1714968000000,1.07000000,1.13280000,1.06900000,1.12610000,1403809.40000000,1714982399999,1557527.48443000,2015,714774.00000000,791975.55406000,0
1714982400000,1.12600000,1.12950000,1.08880000,1.09930000,930289.70000000,1714996799999,1038883.26813000,1272,467884.80000000,522712.48532000,0
1714996800000,1.09840000,1.10060000,1.05760000,1.07380000,1971843.40000000,1715011199999,2117000.93204000,2900,976271.30000000,1047868.72478000,0
1715011200000,1.07340000,1.07620000,1.05370000,1.06450000,1484738.10000000,1715025599999,1582374.80407000,1624,760178.50000000,809990.88056000,0
1715025600000,1.06410000,1.07400000,1.06040000,1.06060000,585908.00000000,1715039999999,625688.14024000,685,302088.40000000,322558.27617000,0
1715040000000,1.06220000,1.07270000,1.04130000,1.05050000,1032324.00000000,1715054399999,1091590.70314000,911,517889.60000000,547618.74016000,0
1715054400000,1.05140000,1.05990000,1.04820000,1.05800000,852782.80000000,1715068799999,899456.34565000,938,453449.60000000,478209.70324000,0
